idDBLP,idScholar,DBLP_Match,Scholar_Match,Match_ID
conf/sigmod/OConnellISWABCCLPWW96,O-TrhFwhKM8J,1357,20011,1357_20011
conf/vldb/RamasamyPNK00,wR0R0jS5J6oJ,1358,43584,1358_43584
conf/sigmod/SimmenSM96,XVP8s4K0Bg4J,1359,31509,1359_31509
conf/vldb/ManegoldBK00,JgdpgBpMDr4J,1360,18957,1360_18957
conf/sigmod/TomasicABKNR97,6CpWnsUqJNIJ,1361,11527,1361_11527
conf/vldb/JohnsonA00,EPVkQkFM2osJ,1362,26377,1362_26377
conf/vldb/DiaoLCT00,lzbvXZxLKJIJ,1363,1875,1363_1875
conf/sigmod/BohrerBBCFHKKMNRRSUUW97a,NiBdZXS0TCMJ,1364,32538,1364_32538
conf/vldb/Sarawagi00,z5DmAoBjsjAJ,1365,3912,1365_3912
conf/sigmod/GeneserethKD97,V1GBio3oeqMJ,1366,53898,1366_53898
conf/vldb/SrinivasanDFCJYKTDB00,RmyORCW6qn8J,1367,54671,1367_54671
conf/sigmod/GingrasLSPS97,hlbdfqaXdkAJ,1368,13041,1368_13041
conf/sigmod/BerchtoldK97,DNVHTz7tMywJ,1369,1105,1369_1105
conf/vldb/StohrMR00,7fCRAqLTNeUJ,1370,51673,1370_51673
conf/sigmod/WangSCRZP97,chcojj8yN1sJ,1371,59391,1371_59391
conf/vldb/RamsakMFZEB00,4fN0QEu0KeAJ,1372,62483,1372_62483
conf/vldb/CeriCW00,bDuu6x2n1tgJ,1373,22487,1373_22487
conf/sigmod/LabioZWGGW97,uzpyy9XRpgYJ,1374,11627,1374_11627
conf/vldb/MendelzonV00,AQLsLBctUI4J,1375,43263,1375_43263
conf/sigmod/FernandezFKLS97,ek26aiEheesJ,1376,562,1376_562
conf/vldb/ChoG00,9MI4jOOqkn4J,1377,50149,1377_50149
conf/sigmod/Chaudhuri97,9GsZHpVf2_cJ,1378,43902,1378_43902
conf/vldb/BalminPP00,FoAVdcYe0tsJ,1379,30868,1379_30868
conf/sigmod/GoyalHKMSZ97,OcGPxRYxbsUJ,1380,33445,1380_33445
conf/sigmod/CareyMN97,u64n4yMnma4J,1381,17694,1381_17694
conf/vldb/WangZ00,eDa9jQWsTMoJ,1382,44146,1382_44146
conf/sigmod/ChaudhuriD97,4zZ7Lxt4PPIJ,1383,63844,1383_63844
conf/vldb/GantiLR00,V7byawkFcZMJ,1384,53120,1384_53120
conf/vldb/OlstonW00,R_hYW6eIUuYJ,1385,21535,1385_21535
conf/sigmod/AtzeniT97,i2LI1TWifbYJ,1386,57338,1386_57338
conf/sigmod/HammerGNYBV97,t9nmZzSMVAAJ,1387,59838,1387_59838
conf/vldb/GrumbachRS00,iQ3Zi3crc9wJ,1388,25470,1388_25470
conf/vldb/MillerHH00,Rqg_slyUMYMJ,1389,20341,1389_20341
conf/sigmod/BressanGFJHKLMPQSS97,jJuSPh63bZ0J,1391,12604,1391_12604
conf/vldb/ChakrabartiM00,7P1LlDStRGYJ,1392,40174,1392_40174
conf/sigmod/QuassW97,LjHrrOD-Db0J,1393,37803,1393_37803
conf/vldb/LakshmananJN00,1n7AY641YyAJ,1394,23770,1394_23770
conf/vldb/WangHH00,qbxHq9qXVrUJ,1395,28699,1395_28699
conf/sigmod/ColbyKLMR97,0FohHTWs5toJ,1396,33060,1396_33060
conf/vldb/ChaudhuriW00,OuM0E0BhEXIJ,1397,705,1397_705
conf/sigmod/KatayamaS97,GPEkH-UohLYJ,1398,17547,1398_17547
conf/sigmod/ShivakumarG97,4ioZ9JSSjVQJ,1399,54792,1399_54792
conf/vldb/ChristopheBPV00,8DRB_dYz2CgJ,1400,9720,1400_9720
conf/vldb/Taylor00,Af_4cNCu3MwJ,1401,11310,1401_11310
conf/sigmod/GuptaHR97,pGix0qZ6Uz4J,1402,41751,1402_41751
conf/sigmod/Shasha97,r2TwyhAdYecJ,1404,18569,1404_18569
conf/sigmod/MotakisZ97,e8OIK3dEo6EJ,1405,55367,1405_55367
conf/vldb/SchaeferBBJ00,url:http://portal.acm.org/citation.cfm%3Fid%3D645926.671845,1406,6239,1406_6239
conf/sigmod/GeorgeH97,Ah9B3bWU0jEJ,1408,37771,1408_37771
conf/vldb/LakshmananSS99,H5bVePnEohQJ,1409,34604,1409_34604
conf/sigmod/GrayHOS96,dRwl6kpDBjEJ,1410,27733,1410_27733
conf/sigmod/FranklinJK96,yY5hMqazRHoJ,1411,46190,1411_46190
conf/vldb/DeutschPT99,0aJOXauNqYIJ,1412,32462,1412_32462
conf/vldb/JaedickeM99,zh6yaOX2xiQJ,1413,42791,1413_42791
conf/sigmod/HillyerS96,V-pwJ8K5ZTEJ,1414,34784,1414_34784
conf/sigmod/MogiK96,hxWB8uQMCdgJ,1415,43499,1415_43499
conf/vldb/LeeL99,szHsyFiOuwAJ,1416,36444,1416_36444
conf/sigmod/ZouS96,DYFIQvOg7rgJ,1417,24545,1417_24545
conf/vldb/GionisIM99,A8rGBQif7MIJ,1418,57168,1418_57168
conf/vldb/KeimH99,28GZ8M1ZPVYJ,1419,46314,1419_46314
conf/sigmod/ZhangRL96,hk9P76dJfcAJ,1420,37933,1420_37933
conf/vldb/CareyCNVDRSM99,JpMllVmmnkAJ,1421,12908,1421_12908
conf/sigmod/AdaliCPS96,uMmcsye0YCkJ,1422,10582,1422_10582
conf/sigmod/AchyutuniON96,eRSkDzxP1JcJ,1423,13298,1423_13298
conf/vldb/JagadishLS99,5d1R2mD-7MkJ,1424,2182,1424_2182
conf/vldb/ShanmugasundaramGTZDN99,GIlUG9H3gUUJ,1425,30895,1425_30895
conf/sigmod/VanceM96,CMMaMlYwgPkJ,1426,36364,1426_36364
conf/vldb/Johnson99,B3PwhNu8Y6IJ,1427,11953,1427_11953
conf/sigmod/SelfridgeSW96,V2Wysmw3ti4J,1428,64226,1428_64226
conf/sigmod/ChaudhuriG96,Fh1QPZpWHUMJ,1429,54032,1429_54032
conf/vldb/HaasKU99,jteJcGoGxnMJ,1430,17835,1430_17835
conf/vldb/McHughW99,bXRF6rASxhgJ,1431,60361,1431_60361
conf/sigmod/GoelI96,hD6w1eBfjWcJ,1432,23246,1432_23246
conf/vldb/DonjerkovicR99,Eq1w4LPv_igJ,1433,60504,1433_60504
conf/sigmod/BilirisFOP96,VakyeJZNPM0J,1434,55262,1434_55262
conf/vldb/JagadishKNS99,W8O7pgTYGTYJ,1435,64193,1435_64193
conf/sigmod/HungYK96,bTI28RjBpPwJ,1436,21530,1436_21530
conf/vldb/NaumannLF99,MEQuU1E4vdoJ,1437,20723,1437_20723
conf/sigmod/FukudaMMT96,lmXiI4fB9vgJ,1438,1785,1438_1785
conf/sigmod/SrikantA96,KVEv4thH4CgJ,1439,32575,1439_32575
conf/vldb/JosifovskiR99,rR9r4Kuzq-4J,1440,5088,1440_5088
conf/vldb/BrodieC99,80T8-ddj8OsJ,1441,16366,1441_16366
conf/sigmod/Keim96,AF9vuEJOr6cJ,1442,35328,1442_35328
conf/vldb/Hamilton99,_zPTedzhFhQJ,1443,49974,1443_49974
conf/sigmod/Han96,DlQd7WIkVF0J,1444,43258,1444_43258
conf/sigmod/LeflerSW96,4b12cZc8QK4J,1445,12484,1445_12484
conf/vldb/Pound99,zWp_JdEQ8MgJ,1446,44542,1446_44542
conf/sigmod/HanFWCZK96,v9BdA55u_XMJ,1447,62582,1447_62582
conf/vldb/GarofalakisRS99,Xm3ygCvkmN8J,1448,49793,1448_49793
conf/sigmod/HullZ96,H1E3GuQcoUAJ,1449,35379,1449_35379
conf/vldb/Blum99,EYfIweE8pHEJ,1450,48117,1450_48117
conf/sigmod/ChawatheRGW96,ilCT5UFnHxgJ,1451,26211,1451_26211
conf/vldb/Campbell99,m1eeQnYWL0oJ,1452,41083,1452_41083
conf/vldb/Graefe99,3m-KKBVF8KkJ,1453,57952,1453_57952
conf/sigmod/BunemanDHS96,rNVPCLfguuMJ,1454,16987,1454_16987
conf/vldb/DarmontS99,Ebi8v9FZXcgJ,1455,63379,1455_63379
conf/sigmod/NguyenS96,Cd4NNuZnIn8J,1456,55347,1456_55347
conf/sigmod/BrownCL96,H4A7nUWyXtQJ,1457,54153,1457_54153
conf/vldb/SahuguetA99,pK5bydjeZFIJ,1458,5368,1458_5368
conf/vldb/AcharyaGP99,-7tsGpHin24J,1459,45718,1459_45718
conf/sigmod/ChristophidesCM96,q3Y-Mlx2sUsJ,1460,18415,1460_18415
conf/vldb/Mohan99,4N472VSotmMJ,1461,18981,1461_18981
conf/sigmod/SeshadriHPLRSSS96,3OxZS395vDcJ,1462,62983,1462_62983
conf/vldb/TanGO99,CcTZvs8xd2sJ,1463,31650,1463_31650
conf/sigmod/ColbyGLMT96,MgphE2z3NqYJ,1464,43936,1464_43936
conf/vldb/Norvag99,6kiYvzSHBvEJ,1465,51639,1465_51639
conf/sigmod/LibkinMW96,OfZWx8jhQvwJ,1466,52060,1466_52060
conf/vldb/KoudasMJ99,dRemTC899xcJ,1467,11515,1467_11515
conf/sigmod/Agarwal96,ALk7huiKjWAJ,1468,34735,1468_34735
conf/vldb/IoannidisP99,umrivnVIoj0J,1469,50109,1469_50109
conf/sigmod/GangulyGMS96,05ZgvGyhSC0J,1470,6450,1470_6450
conf/vldb/JagadishMN99,RPWDtUmq6_QJ,1471,6608,1471_6608
conf/sigmod/KrishnanVI96,8tFA4ENYqKQJ,1472,61368,1472_61368
conf/sigmod/ShatdalN95,nbU59lK7JJYJ,1473,49229,1473_49229
conf/vldb/PedersenJD99,sAUncbolYJ8J,1474,58255,1474_58255
conf/vldb/LiRS99,Bf44yXvb6EAJ,1475,38330,1475_38330
conf/sigmod/Freeston95,Fr8CPbK-IFIJ,1476,7206,1476_7206
conf/vldb/KumarRRT99,fJn_2E8aihYJ,1477,28948,1477_28948
conf/sigmod/AdyaGLM95,bfcbZlt6vngJ,1478,15075,1478_15075
conf/vldb/CeriFP99,8OrOAQnaveIJ,1479,63010,1479_63010
conf/sigmod/BerensonBGMOO95,KpQrgYyji34J,1480,45256,1480_45256
conf/sigmod/RothAHCCFSTW96,ILDKDWTgNHwJ,1481,29445,1481_29445
conf/vldb/DattaRT99,gckQTLQjsj8J,1482,46088,1482_46088
conf/vldb/ZurekS99,mEdoUlcnDsgJ,1483,50640,1483_50640
conf/sigmod/RundensteinerKRCJM96,UEaXoXn3DicJ,1484,12800,1484_12800
conf/sigmod/FukudaMMT96a,WOCgxlV_LgoJ,1485,61250,1485_61250
conf/vldb/Kornacker99,aOmma8tnFKIJ,1486,32382,1486_32382
conf/sigmod/DogacHKOONDMAKE96,GnjIUQVlZ0UJ,1487,43232,1487_43232
conf/vldb/ChanI99,QV20-69j6YYJ,1488,1841,1488_1841
conf/sigmod/ChooOLCGBPS96,WrrEnOJswS4J,1489,10758,1489_10758
conf/vldb/KonigW99,6HMffRHCspAJ,1490,12850,1490_12850
conf/sigmod/QuassWGHLMNRRAUW96,oB7qYK3HKiEJ,1491,6467,1491_6467
conf/vldb/ChaudhuriG99,l-Sn0enuHxkJ,1492,52148,1492_52148
conf/sigmod/BohmA96,978pJCGhaGoJ,1493,14102,1493_14102
conf/vldb/ChakrabartiBD99,zmBMRUNv8sQJ,1494,34862,1494_34862
conf/sigmod/PiatkoYLS96,3NMPG1vUNgwJ,1495,19955,1495_19955
conf/vldb/WangZL99,9PJWqPPVlQwJ,1496,23460,1496_23460
conf/vldb/CarinoOBS99,47kAOej6WIQJ,1497,52556,1497_52556
conf/sigmod/Mohan96,f9JfEpe5a24J,1498,21520,1498_21520
conf/sigmod/Bernstein96,EvuLCpyVqWgJ,1499,17923,1499_17923
conf/vldb/RothOH99,c-Kalb26vykJ,1500,38607,1500_38607
conf/vldb/NinkHR99,tZBIZ9ZHdTkJ,1501,34904,1501_34904
conf/sigmod/FernandezS96,66uAX5EPtKcJ,1502,39830,1502_39830
conf/vldb/ChenCFGJMTW99,Hq3W65us8dkJ,1503,22103,1503_22103
conf/sigmod/GoyalHKMS96,uUcmU_hKF2kJ,1504,62676,1504_62676
conf/sigmod/RossSS96,iurxdvB6oLAJ,1505,59642,1505_59642
conf/vldb/KnorrN99,7lkCBMe603kJ,1506,57874,1506_57874
conf/vldb/JermaineDO99,eawaEzvWj4gJ,1507,35552,1507_35552
conf/sigmod/MorpainCFP96,98umDgwqRHcJ,1508,52552,1508_52552
conf/sigmod/CherniackZ96,ZsHfcZJwFQQJ,1509,30912,1509_30912
conf/vldb/TamuraK99,rAHGAfoqookJ,1510,57988,1510_57988
conf/vldb/BamfordAP99,2y9m1qzVu4EJ,1511,33145,1511_33145
conf/sigmod/HellersteinN96,_hDCldPyum0J,1512,10615,1512_10615
conf/sigmod/CookKWZ96,5MTgNlhnyTgJ,1513,38231,1513_38231
conf/vldb/BernsteinPS99,JcHiZlbsts0J,1514,3986,1514_3986
conf/sigmod/McAuliffeCS96,c__Nxyn_uvwJ,1515,35123,1515_35123
conf/vldb/GohOST99,hK5EOo-Z7JMJ,1516,11825,1516_11825
conf/vldb/AilamakiDHW99, ,1517,60435,1517_60435
conf/sigmod/Tajima96,IZSzLlgi8tUJ,1518,2697,1518_2697
conf/vldb/DyresonBJ99,FkPcMtplo18J,1519,17397,1519_17397
conf/sigmod/GarofalakisI96,MfPbk62EdyQJ,1520,49521,1520_49521
conf/sigmod/LiskovACDGGMMS96,Ey7Mbh6IdQIJ,1521,24773,1521_24773
conf/vldb/RaoR99,tv4rTR2Z-I8J,1522,53416,1522_53416
conf/vldb/Chawathe99,1-mxxSvIMB8J,1523,5017,1523_5017
conf/sigmod/BlottRS96,4aSEl4haaq4J,1524,10661,1524_10661
conf/sigmod/PoosalaIHS96,hHGQKstQ2PQJ,1525,49628,1525_49628
conf/vldb/Sarawagi99,W_CVz6V80csJ,1526,40580,1526_40580
conf/vldb/BonczMK99,8yhbBSPKZEoJ,1527,46435,1527_46435
conf/sigmod/DohertyHR96,v3IA8Go4UjIJ,1528,27851,1528_27851
conf/sigmod/LoR96,em5eiGpRZFkJ,1529,27485,1529_27485
conf/vldb/AbiteboulACEMM99,OYOTbj4m7JYJ,1530,30605,1530_30605
conf/sigmod/PatelD96,Y9z2OdhzSGQJ,1531,22382,1531_22382
conf/vldb/VorugantiOU99,ItOlYY7ITt0J,1532,36962,1532_36962
conf/sigmod/HarinarayanRU96,QHUtoLECZzgJ,1533,35094,1533_35094
conf/vldb/PitouraC99,6VU-VxcDsFsJ,1534,10012,1534_10012
conf/vldb/PacittMS99,jJyGKE2N34gJ,1535,20465,1535_20465
conf/sigmod/RaoBG96,UmM1k4NoD2IJ,1536,56692,1536_56692
conf/vldb/BaulierBGJGKKMMNNRSS98,VQ41LtuXMrUJ,1537,41481,1537_41481
conf/sigmod/GuptaMR95,ELtcV7mOQDgJ,1538,61588,1538_61588
conf/vldb/RezendeS98,niRuvMkp4r4J,1539,33572,1539_33572
conf/sigmod/AcharyaAFZ95,rO4-yA3tlfoJ,1540,10624,1540_10624
conf/vldb/VenkataramanZ98,KrAyBSajhZEJ,1541,24871,1541_24871
conf/sigmod/ParkCY95,hLrdara3zskJ,1542,59895,1542_59895
conf/vldb/BaulierBKS98,dNK16sHm9eUJ,1543,8359,1543_8359
conf/sigmod/FaloutsosL95,GGmfi7ywI4gJ,1544,25154,1544_25154
conf/sigmod/DavisonG95,96SrVGnDmMoJ,1545,13460,1545_13460
conf/vldb/BamfordBKM98,rfuptELfgLkJ,1546,63802,1546_63802
conf/vldb/JoshiBLL98,RufEbUPZNbYJ,1547,52349,1547_52349
conf/sigmod/AdelbergGK95,NbLabaGWoh4J,1548,40085,1548_40085
conf/sigmod/IoannidisP95,bv21uJEzUwAJ,1549,42526,1549_42526
conf/vldb/Vieille98,nlyEH7GkrjoJ,1550,13240,1550_13240
conf/vldb/DarEGP98,D6gxih90YU4J,1551,18217,1551_18217
conf/sigmod/HouZ95,AeRUCf7iBqYJ,1552,38484,1552_38484
conf/vldb/GarofalakisIO98,ReV4xpbiC6EJ,1553,50826,1553_50826
conf/sigmod/BrinDG95,7mNCkZ7D-R8J,1554,24319,1554_24319
conf/vldb/JohnsonM98,eFynrwKK_T0J,1555,54756,1555_54756
conf/sigmod/AbiteboulCM95,cu9DXtjeF24J,1556,35146,1556_35146
conf/vldb/AbiteboulMRVW98,CDQHFdIK_cwJ,1557,27886,1557_27886
conf/sigmod/BersonGM95, ,1558,38345,1558_38345
conf/vldb/GoldmanSVG98,pweOUtA2iTAJ,1559,14895,1559_14895
conf/sigmod/LuMSS95,Kk87yanaI1AJ,1560,45260,1560_45260
conf/sigmod/WoelkBJOTU95, ,1561,38074,1561_38074
conf/vldb/Shaw98,sZZVwXivu-kJ,1562,63843,1562_63843
conf/vldb/RiedelGF98,f2N_DxLirWIJ,1563,5306,1563_5306
conf/sigmod/Ivinskis95,9FaaDi_zGnEJ,1564,58155,1564_58155
conf/sigmod/Hope95,w3Aykr4vDVwJ,1565,60915,1565_60915
conf/vldb/Mihalisin98,FuzSLPzjrokJ,1566,22712,1566_22712
conf/vldb/George98,xACnzf6RhVwJ,1567,51694,1567_51694
conf/sigmod/Kleissner95,DB8lVC2D9fcJ,1569,5682,1569_5682
conf/vldb/GrovlenHT98,xjVz8hIW-8sJ,1570,18758,1570_18758
conf/sigmod/BaruFGHJPW95,C60KJG_xVm0J,1571,61430,1571_61430
conf/vldb/WeberSB98,6D0Qt6Sjp8cJ,1572,26897,1572_26897
conf/sigmod/Squire95,ery6k1e8h_sJ,1573,27831,1573_27831
conf/vldb/CareyK98,MCuFKbwcWIIJ,1574,9394,1574_9394
conf/sigmod/Olson95,nJycrIdh5E4J,1575,10765,1575_10765
conf/vldb/LinR98,9qhYcGzQxC4J,1576,22968,1576_22968
conf/sigmod/MoleskyR95,u03oQbB0y-oJ,1577,21461,1577_21461
conf/vldb/GingrasL98,9rJeZSGswxYJ,1578,63270,1578_63270
conf/sigmod/BrodskyK95,SFmnhrhoQzgJ,1579,46626,1579_46626
conf/vldb/RezendeH98,njuthCBUMPAJ,1580,13922,1580_13922
conf/vldb/BraumandlCK98,rH5VOr1x-a8J,1581,55390,1581_55390
conf/sigmod/ImielinskiV95,dKMRgoNRQDgJ,1582,28101,1582_28101
conf/vldb/MiloZ98,Nd7-CTB1lRgJ,1583,50694,1583_50694
conf/sigmod/RadekeBBEKKN95,bDN03rZhUQEJ,1584,38159,1584_38159
conf/sigmod/RoussopoulosKV95,efwTNo1wRnMJ,1585,35792,1585_35792
conf/vldb/GarciaLL98,5MO7a6e0-GQJ,1586,30306,1586_30306
conf/vldb/BliujuteJSS98,oBpe7jg0YHYJ,1587,38984,1587_38984
conf/sigmod/PapadiasTSE95,PogZLKV_bIsJ,1588,53042,1588_53042
conf/sigmod/FegarasM95,LSWVPfB8TC4J,1589,50777,1589_50777
conf/vldb/JagadishKMPSS98,0iiNS8BIbsUJ,1590,45955,1590_45955
conf/sigmod/GardarinMP95,l-9pykkOVrkJ,1591,43179,1591_43179
conf/vldb/EsterKSWX98,MC7KlhmEQt8J,1592,30438,1592_30438
conf/vldb/CherniackZ98,So_H9Oer6lsJ,1593,29801,1593_29801
conf/sigmod/RamaswamyK95,xnNIRajBihoJ,1594,57722,1594_57722
conf/sigmod/ArefBV95,ht_8Iq3SZ80J,1595,38668,1595_38668
conf/vldb/NipplM98,C5jVmNqIE4IJ,1596,23474,1596_23474
conf/vldb/AnkerstBKS98,DbLGmJX7UJ8J,1597,50956,1597_50956
conf/sigmod/WilschutFA95,vgoFTdXYHZ0J,1598,43711,1598_43711
conf/vldb/IshikawaSF98,D1HCBThHOkcJ,1599,63490,1599_63490
conf/sigmod/HernandezS95,CckDkmI4U3wJ,1600,19794,1600_19794
conf/sigmod/BettiniWBJ95,c57d3rgd3IcJ,1601,26795,1601_26795
conf/vldb/DeRose99,_7DyRIjTceAJ,1602,33607,1602_33607
conf/vldb/RamanRH99,6uP3E_WEkCAJ,1603,27691,1603_27691
conf/sigmod/WhiteD95,6SBwemr2zscJ,1604,29515,1604_29515
conf/vldb/ZirintsisKM99,_UYteGcmBKIJ,1605,58151,1605_58151
conf/sigmod/DuSD95,Vl7gY6FsOOYJ,1606,6214,1606_6214
conf/vldb/Dayal99,url:http://portal.acm.org/citation.cfm%3Fid%3D645925.671502,1607,7276,1607_7276
conf/sigmod/SistlaW95,KO3FcQ57_rkJ,1608,16492,1608_16492
conf/vldb/HoskingC99,8Pt19BiLeHEJ,1609,31332,1609_31332
conf/sigmod/ZhugeGHW95,_XLK2p-e2pYJ,1610,62191,1610_62191
conf/vldb/FuhDCMTLDRM99,nh2FuiC6fHgJ,1611,32440,1611_32440
conf/sigmod/BhargavaGI95,TXvfEP4WTD0J,1612,59690,1612_59690
conf/sigmod/FreedmanD95,dt4Mxy8b2hwJ,1613,49271,1613_49271
conf/vldb/ChengGKLLQS99,p4Q8x9UmngkJ,1614,9694,1614_9694
conf/vldb/FlorescuLSY99,aUElZKC-txIJ,1615,9637,1615_9637
conf/sigmod/GriffinL95,7xa2FxbUh2cJ,1616,39431,1616_39431
conf/sigmod/ChaudhuriDY95,aaQEdfkjWN8J,1617,13857,1617_13857
conf/vldb/MengLYWCR98,EcpPzbn2EaIJ,1618,5636,1618_5636
conf/sigmod/DanS95,qYsoOX4e1noJ,1619,30201,1619_30201
conf/vldb/Tygar98,kKwsIC5HmsUJ,1620,44853,1620_44853
conf/vldb/HelmerWM98,5ipPVLRhDqoJ,1621,45628,1621_45628
conf/vldb/GraefeBC98,v-kvo2hnsgkJ,1624,38052,1624_38052
conf/sigmod/BunemanM95,V9DIFmU3vi8J,1625,46610,1625_46610
conf/vldb/BaumannDFRW99,OV-zNC5uzHUJ,1626,28746,1626_28746
conf/vldb/AbiteboulAAACHHMMMMSTV99,zHCrzBCoweAJ,1627,19448,1627_19448
conf/sigmod/Moore95,uh57sQuxYuIJ,1628,5467,1628_5467
conf/vldb/VriesDBA99,3o-rUvRsdUwJ,1629,42216,1629_42216
conf/sigmod/Ellison95,0oK-LZ_kOiAJ,1630,33615,1630_33615
conf/vldb/BouganimCDDGS99,Ult4nmnmJp8J,1631,33748,1631_33748
conf/sigmod/Gray95,uoZUYDuROa8J,1632,41443,1632_41443
conf/vldb/GibsonKR98,9FBwT6XFOssJ,1633,11047,1633_11047
conf/sigmod/Epstein95,Q7s0qKBrWL8J,1634,28910,1634_28910
conf/sigmod/Golding95,url:http://portal.acm.org/citation.cfm%3Fid%3D223784.223865%26dl%3Dportal%26dl%3DACM%26type%3Dseries%26idx%3D223784%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Management%2520of%2520Data%2520and%2520Symposium%2520on%2520Principles%2520of%2520Database%2520Systems%26CFID%3D11111111%26CFTOKEN%3D2222222,1635,64016,1635_64016
conf/vldb/OoiGT98,LJdSx1Di81MJ,1636,7190,1636_7190
conf/vldb/MorimotoFMTY98,31YuS02mFq8J,1637,57395,1637_57395
conf/sigmod/Shyy95,OjZoGJLFGqIJ,1638,46454,1638_46454
conf/sigmod/Edelstein95,url:http://portal.acm.org/citation.cfm%3Fid%3D223868,1639,28122,1639_28122
conf/vldb/KnorrN98,gQVLY8V1hekJ,1640,30348,1640_30348
conf/sigmod/Bampahl95,MbgdgwgZCIUJ,1641,19762,1641_19762
conf/vldb/Ganguly98,a8cB2S6Td-sJ,1642,2567,1642_2567
conf/vldb/ShivakumarGC98,GHz2PmQwW2UJ,1643,30159,1643_30159
conf/sigmod/French95,sGym2wFckEMJ,1644,17372,1644_17372
conf/vldb/Greco98,CCr8CUlHeNsJ,1645,50896,1645_50896
conf/sigmod/Perna95,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D223872%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1646,12729,1646_12729
conf/sigmod/Atkinson95,url:http://portal.acm.org/citation.cfm%3Fid%3D223874,1647,29129,1647_29129
conf/vldb/FangSGMU98,MdwCZg0RBHYJ,1648,60387,1648_60387
conf/vldb/Amer-YahiaCD98,9nmG2KCklEcJ,1649,35285,1649_35285
conf/sigmod/Gerber95,Cha3zvFBfDsJ,1650,63946,1650_63946
conf/sigmod/Levine95,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D223878%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1651,28125,1651_28125
conf/vldb/PapadiasMD98,7vbPCi-dbawJ,1652,43288,1652_43288
conf/vldb/ZimbraoS98,1KckBFVfgyMJ,1653,45344,1653_45344
conf/vldb/CarinoJ98,LF2aUSIWko4J,1655,24994,1655_24994
conf/sigmod/Faloutsos95,R0xUZUxSGmwJ,1656,11149,1656_11149
conf/vldb/OzsuVU98,WAivXgeI8vIJ,1657,39223,1657_39223
conf/sigmod/MattosM95,wF_GdZPkCnQJ,1658,2175,1658_2175
conf/sigmod/Sheth95,eU-7sSXW5jEJ,1659,56858,1659_56858
conf/vldb/MuthOPW98,cy0zVqmNba4J,1660,47061,1660_47061
conf/sigmod/Norrie95,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D223883%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1661,11237,1661_11237
conf/vldb/Garcia-MolinaLY98,lWVWAhlsyYYJ,1662,3407,1662_3407
conf/vldb/ZhangL98,ZjHAEBJYahAJ,1664,28658,1664_28658
conf/vldb/ChaudhuriN97,hAqEljGAcFsJ,1665,26070,1665_26070
conf/sigmod/GatziuGD95,jC39CJrWKr8J,1666,57142,1666_57142
conf/sigmod/ThomasDM95, ,1667,42074,1667_42074
conf/vldb/YangKL97,qN1APPIGZMMJ,1668,24547,1668_24547
conf/vldb/TheodoratosS97,CVUC4Rc5JU8J,1669,11152,1669_11152
conf/sigmod/ShklarSKT95,4IaWCBK6dMQJ,1670,1595,1670_1595
conf/vldb/RossS97, ,1671,8422,1671_8422
conf/sigmod/MassariPSC95,O2FrN68p5PUJ,1672,19887,1672_19887
conf/sigmod/BuchmannDZH95,MoNBLfTlYg0J,1674,33660,1674_33660
conf/vldb/RothS97,1fQr1rJ4yCwJ,1675,32249,1675_32249
conf/sigmod/AshleyFHLNP95,FnnILIjz08EJ,1676,1365,1676_1365
conf/sigmod/ColletC95,vP27NkXI4MEJ,1677,17020,1677_17020
conf/vldb/VassalosP97,kG-k9420fGMJ,1678,17227,1678_17227
conf/vldb/MorimotoIM97,3enylshvOl8J,1679,11032,1679_11032
conf/sigmod/DreyerDS95,i1qU2OFSeloJ,1681,42748,1681_42748
conf/vldb/SkubiszewskiV97,MJAw_2C6ErAJ,1682,40899,1682_40899
conf/sigmod/GrossmanHQ95,Z_kXgQsN0W0J,1683,43137,1683_43137
conf/vldb/AlsabtiRS97,nqOZsUydoQkJ,1684,17350,1684_17350
conf/vldb/EicklerKK97,PCFJuVxYxtwJ,1685,23797,1685_23797
conf/sigmod/WangZS95,QHrpE-XaLoMJ,1686,6865,1686_6865
conf/vldb/StathatosRB97,JH2hiRXPJcEJ,1687,15822,1687_15822
conf/sigmod/Team95b,v80FFBUTW_0J,1688,15232,1688_15232
conf/vldb/BerckenSW97,w90oK0t46SAJ,1689,10271,1689_10271
conf/sigmod/Team95a,P-jrIizJxEgJ,1690,10145,1690_10145
conf/vldb/HelmerM97,xsh0C_nCllsJ,1691,58162,1691_58162
conf/sigmod/LiC95,yJPi5nBJmVYJ,1692,20927,1692_20927
conf/vldb/ZhangL97,QGopit06CLEJ,1693,49620,1693_49620
conf/sigmod/HammerGIPUW95,ylzKvQxmX7cJ,1694,32547,1694_32547
conf/vldb/AshwinRSSS97,5VcKjo7jBOMJ,1695,35408,1695_35408
